Scenario,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Average,Minimum,Maximum,Half Width,Standard Deviation
Scenario1,Model,Model,WaitAreaSize,UserSpecified,TallyValue,Average,0.634247514386385,0.610548893207565,0.670104432473301,0.0157418923394147,0.022007177044079
Scenario1,Model,Model,WaitAreaSize,UserSpecified,TallyValue,Maximum,14.3,12,18,1.17052277209801,1.63639169448448
Scenario1,Model,Model,WaitAreaSize,UserSpecified,TallyValue,Minimum,0,0,0,0,0
Scenario1,Model,Model,WaitAreaSize,UserSpecified,TallyValue,Observations,84511.4,84130,84672,128.497263129765,179.639268164471
Scenario1,Model,Model,WaitTime,UserSpecified,TallyValue,Average (Minutes),9.32760286550874,9.21799077766751,9.5335177809715,0.0775758949169178,0.10845115802977
Scenario1,Model,Model,WaitTime,UserSpecified,TallyValue,Maximum (Minutes),131.123944825297,119.620837227412,144.363515270052,5.23502716626466,7.31857182062481
Scenario1,Model,Model,WaitTime,UserSpecified,TallyValue,Minimum (Minutes),2.39513432786168,2.38492024727748,2.40564109884303,0.00463683624061045,0.006482300467525
Scenario1,Model,Model,WaitTime,UserSpecified,TallyValue,Observations,42255.7,42065,42336,64.2486315648824,89.8196340822354
Scenario1,ModelEntity,Patient,[Population],Content,NumberInSystem,Average,5.65372857253858,5.59520979720966,5.71856996527645,0.0303494230119136,0.0424285156452585
Scenario1,ModelEntity,Patient,[Population],Content,NumberInSystem,Maximum,42.3,39,45,1.35090205418454,1.88856206322871
Scenario1,ModelEntity,Patient,[Population],Content,NumberInSystem,Minimum,0,0,0,0,0
Scenario1,ModelEntity,Patient,[Population],FlowTime,TimeInSystem,Average (Minutes),70.3239916082309,69.64859486106,71.0106067703682,0.333866101818462,0.466745055379321
Scenario1,ModelEntity,Patient,[Population],FlowTime,TimeInSystem,Maximum (Minutes),372.593209804179,338.648747284751,409.217476639496,17.9880223612385,25.1472684631095
Scenario1,ModelEntity,Patient,[Population],FlowTime,TimeInSystem,Minimum (Minutes),11.6854554298573,10.4373028572809,13.9855400944361,0.749723981903961,1.04811467695286
Scenario1,ModelEntity,Patient,[Population],FlowTime,TimeInSystem,Observations,42255.7,42065,42336,64.2486315648824,89.8196340822354
Scenario1,ModelEntity,Patient,[Population],Throughput,NumberCreated,Total,42255.7,42065,42336,64.2486315648824,89.8196340822354
Scenario1,ModelEntity,Patient,[Population],Throughput,NumberDestroyed,Total,42255.7,42065,42336,64.2486315648824,89.8196340822354
Scenario1,Path,Path1,[Travelers],Content,NumberOnLink,Average,0.00598178329063301,0.0059547874989739,0.00599315068481046,9.09513724173914E-06,1.27150085392207E-05
Scenario1,Path,Path1,[Travelers],Content,NumberOnLink,Maximum,3,3,3,0,0
Scenario1,Path,Path1,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path1,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0744047619032866,0.0744047619032383,0.0744047619033472,2.81713832156221E-14,3.93836144114961E-14
Scenario1,Path,Path1,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.0744047619446064,0.0744047619446064,0.0744047619446064,0,0
Scenario1,Path,Path1,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0744047618900368,0.0744047618900368,0.0744047618900368,0,0
Scenario1,Path,Path1,[Travelers],Throughput,NumberEntered,Total,42255.7,42065,42336,64.2486315648824,89.8196340822354
Scenario1,Path,Path1,[Travelers],Throughput,NumberExited,Total,42255.7,42065,42336,64.2486315648824,89.8196340822354
Scenario1,Path,Path10,[Travelers],Content,NumberOnLink,Average,0.00258172519442464,0.00254691916774463,0.00261070114934613,1.49906105536251E-05,2.09568845561508E-05
Scenario1,Path,Path10,[Travelers],Content,NumberOnLink,Maximum,2.5,2,3,0.377,0.52704627669473
Scenario1,Path,Path10,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path10,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0654761904899343,0.0654761904897876,0.065476190490062,6.29354214341736E-14,8.79837653556893E-14
Scenario1,Path,Path10,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.0654761905025225,0.0654761905025225,0.0654761905025225,0,0
Scenario1,Path,Path10,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0654761904752377,0.0654761904752377,0.0654761904752377,0,0
Scenario1,Path,Path10,[Travelers],Throughput,NumberEntered,Total,20724.4,20445,20957,120.334809470244,168.228151957724
Scenario1,Path,Path10,[Travelers],Throughput,NumberExited,Total,20724.4,20445,20957,120.334809470244,168.228151957724
Scenario1,Path,Path11,[Travelers],Content,NumberOnLink,Average,0.00197692999425435,0.00194522586472752,0.00200626721430426,1.44903609430545E-05,2.02575352334207E-05
Scenario1,Path,Path11,[Travelers],Content,NumberOnLink,Maximum,2.4,2,3,0.369383053211703,0.516397779494322
Scenario1,Path,Path11,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path11,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0654761904899394,0.0654761904897705,0.0654761904901099,8.46657658701661E-14,1.18362802825938E-13
Scenario1,Path,Path11,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.0654761905025225,0.0654761905025225,0.0654761905025225,0,0
Scenario1,Path,Path11,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0654761904752377,0.0654761904752377,0.0654761904752377,0,0
Scenario1,Path,Path11,[Travelers],Throughput,NumberEntered,Total,15869.5,15615,16105,116.31913303408,162.614233352708
Scenario1,Path,Path11,[Travelers],Throughput,NumberExited,Total,15869.5,15615,16105,116.31913303408,162.614233352708
Scenario1,Path,Path12,[Travelers],Content,NumberOnLink,Average,0.00170221900630091,0.00166979234651384,0.00173158114119789,1.46324306825432E-05,2.04561488334963E-05
Scenario1,Path,Path12,[Travelers],Content,NumberOnLink,Maximum,2.4,2,3,0.369383053211703,0.516397779494322
Scenario1,Path,Path12,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path12,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0654761904899458,0.0654761904897378,0.0654761904901879,1.13878647191978E-13,1.59202432354284E-13
Scenario1,Path,Path12,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.0654761905025225,0.0654761905025225,0.0654761905025225,0,0
Scenario1,Path,Path12,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0654761904752377,0.0654761904752377,0.0654761904752377,0,0
Scenario1,Path,Path12,[Travelers],Throughput,NumberEntered,Total,13664.3,13404,13900,117.459575910864,164.208573331466
Scenario1,Path,Path12,[Travelers],Throughput,NumberExited,Total,13664.3,13404,13900,117.459575910864,164.208573331466
Scenario1,Path,Path13,[Travelers],Content,NumberOnLink,Average,0.00144730285599783,0.00141366782663671,0.00148118703371943,1.46387572899001E-05,2.04649934352247E-05
Scenario1,Path,Path13,[Travelers],Content,NumberOnLink,Maximum,2.3,2,3,0.34552620739967,0.483045891539648
Scenario1,Path,Path13,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path13,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0654761904899698,0.0654761904897336,0.0654761904902455,1.27900267412747E-13,1.78804667713922E-13
Scenario1,Path,Path13,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.0654761905025225,0.0654761905025225,0.0654761905025225,0,0
Scenario1,Path,Path13,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0654761904752377,0.0654761904752377,0.0654761904752377,0,0
Scenario1,Path,Path13,[Travelers],Throughput,NumberEntered,Total,11618,11348,11890,117.510361772909,164.279572003879
Scenario1,Path,Path13,[Travelers],Throughput,NumberExited,Total,11618,11348,11890,117.510361772909,164.279572003879
Scenario1,Path,Path14,[Travelers],Content,NumberOnLink,Average,0.00100201243951003,0.000966571084497117,0.00103807666543206,1.47689770766964E-05,2.06470407927391E-05
Scenario1,Path,Path14,[Travelers],Content,NumberOnLink,Maximum,2.1,2,3,0.2262,0.316227766016838
Scenario1,Path,Path14,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path14,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0654761904900208,0.0654761904897192,0.0654761904903715,1.74369182176376E-13,2.4376824465879E-13
Scenario1,Path,Path14,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.0654761905025225,0.0654761905025225,0.0654761905025225,0,0
Scenario1,Path,Path14,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0654761904752377,0.0654761904752377,0.0654761904752377,0,0
Scenario1,Path,Path14,[Travelers],Throughput,NumberEntered,Total,8043.5,7759,8333,118.555680984928,165.740929029481
Scenario1,Path,Path14,[Travelers],Throughput,NumberExited,Total,8043.5,7759,8333,118.555680984928,165.740929029481
Scenario1,Path,Path15,[Travelers],Content,NumberOnLink,Average,0.00081167554557998,0.000781453848826989,0.000850094223558131,1.42315942965497E-05,1.98957792716882E-05
Scenario1,Path,Path15,[Travelers],Content,NumberOnLink,Maximum,2.1,2,3,0.2262,0.316227766016838
Scenario1,Path,Path15,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path15,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0654761904900312,0.0654761904896614,0.0654761904905008,2.13212936968411E-13,2.98071842366974E-13
Scenario1,Path,Path15,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.0654761905025225,0.0654761905025225,0.0654761905025225,0,0
Scenario1,Path,Path15,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0654761904752377,0.0654761904752377,0.0654761904752377,0,0
Scenario1,Path,Path15,[Travelers],Throughput,NumberEntered,Total,6515.6,6273,6824,114.241923768116,159.710293274347
Scenario1,Path,Path15,[Travelers],Throughput,NumberExited,Total,6515.6,6273,6824,114.241923768116,159.710293274347
Scenario1,Path,Path16,[Travelers],Content,NumberOnLink,Average,0.000642591007239268,0.000615894759859449,0.00068117163165558,1.34822576245632E-05,1.88482060542842E-05
Scenario1,Path,Path16,[Travelers],Content,NumberOnLink,Maximum,2.1,2,3,0.2262,0.316227766016838
Scenario1,Path,Path16,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path16,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0654761904900779,0.0654761904896527,0.0654761904906273,2.51214768709393E-13,3.51198431031865E-13
Scenario1,Path,Path16,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.0654761905025225,0.0654761905025225,0.0654761905025225,0,0
Scenario1,Path,Path16,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0654761904752377,0.0654761904752377,0.0654761904752377,0,0
Scenario1,Path,Path16,[Travelers],Throughput,NumberEntered,Total,5158.3,4944,5468,108.226739440676,151.301061169812
Scenario1,Path,Path16,[Travelers],Throughput,NumberExited,Total,5158.3,4944,5468,108.226739440676,151.301061169812
Scenario1,Path,Path17,[Travelers],Content,NumberOnLink,Average,0.000495493812166171,0.000471014985240614,0.000531059741358876,1.23725657519043E-05,1.72968560018618E-05
Scenario1,Path,Path17,[Travelers],Content,NumberOnLink,Maximum,2,2,2,0,0
Scenario1,Path,Path17,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path17,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0654761904901435,0.0654761904897066,0.0654761904907619,2.70086706205486E-13,3.77581413502241E-13
Scenario1,Path,Path17,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.0654761905025225,0.0654761905025225,0.0654761905025225,0,0
Scenario1,Path,Path17,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0654761904752377,0.0654761904752377,0.0654761904752377,0,0
Scenario1,Path,Path17,[Travelers],Throughput,NumberEntered,Total,3977.5,3781,4263,99.3188594306237,138.847838377924
Scenario1,Path,Path17,[Travelers],Throughput,NumberExited,Total,3977.5,3781,4263,99.3188594306237,138.847838377924
Scenario1,Path,Path18,[Travelers],Content,NumberOnLink,Average,0.000368552719873178,0.000348184840981408,0.000396768772279298,1.03113479182502E-05,1.44152719576067E-05
Scenario1,Path,Path18,[Travelers],Content,NumberOnLink,Maximum,2,2,2,0,0
Scenario1,Path,Path18,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path18,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.065476190490232,0.0654761904896775,0.0654761904908842,3.17147096756087E-13,4.43371874031404E-13
Scenario1,Path,Path18,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.0654761905025225,0.0654761905025225,0.0654761905025225,0,0
Scenario1,Path,Path18,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0654761904752377,0.0654761904752377,0.0654761904752377,0,0
Scenario1,Path,Path18,[Travelers],Throughput,NumberEntered,Total,2958.5,2795,3185,82.7727518269146,115.716367804117
Scenario1,Path,Path18,[Travelers],Throughput,NumberExited,Total,2958.5,2795,3185,82.7727518269146,115.716367804117
Scenario1,Path,Path19,[Travelers],Content,NumberOnLink,Average,0.00026255254771197,0.000244414546693051,0.000288887529957775,9.14012990856679E-06,1.27779083204676E-05
Scenario1,Path,Path19,[Travelers],Content,NumberOnLink,Maximum,2,2,2,0,0
Scenario1,Path,Path19,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path19,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0654761904903308,0.0654761904896271,0.0654761904910138,3.55082520022701E-13,4.96405623600388E-13
Scenario1,Path,Path19,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.0654761905025225,0.0654761905025225,0.0654761905025225,0,0
Scenario1,Path,Path19,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0654761904752377,0.0654761904752377,0.0654761904752377,0,0
Scenario1,Path,Path19,[Travelers],Throughput,NumberEntered,Total,2107.6,1962,2319,73.3709802622263,102.572684256363
Scenario1,Path,Path19,[Travelers],Throughput,NumberExited,Total,2107.6,1962,2319,73.3709802622263,102.572684256363
Scenario1,Path,Path2,[Travelers],Content,NumberOnLink,Average,0.0124421092448974,0.0123859579982478,0.0124657534247922,1.89178854631691E-05,2.64472177620706E-05
Scenario1,Path,Path2,[Travelers],Content,NumberOnLink,Maximum,3,3,3,0,0
Scenario1,Path,Path2,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path2,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.154761904763572,0.154761904763537,0.154761904763599,1.29583328758211E-14,1.81157588710144E-14
Scenario1,Path,Path2,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.154761904814222,0.154761904814222,0.154761904814222,0,0
Scenario1,Path,Path2,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.154761904759653,0.154761904759653,0.154761904759653,0,0
Scenario1,Path,Path2,[Travelers],Throughput,NumberEntered,Total,42255.7,42065,42336,64.2486315648824,89.8196340822354
Scenario1,Path,Path2,[Travelers],Throughput,NumberExited,Total,42255.7,42065,42336,64.2486315648824,89.8196340822354
Scenario1,Path,Path20,[Travelers],Content,NumberOnLink,Average,0.000174229452092484,0.000160576121655715,0.000195706041208934,7.22437467028407E-06,1.00996810913022E-05
Scenario1,Path,Path20,[Travelers],Content,NumberOnLink,Maximum,2,2,2,0,0
Scenario1,Path,Path20,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path20,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0654761904903634,0.0654761904895936,0.0654761904911338,3.88350360404259E-13,5.42914088870348E-13
Scenario1,Path,Path20,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.0654761905025225,0.0654761905025225,0.0654761905025225,0,0
Scenario1,Path,Path20,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0654761904752377,0.0654761904752377,0.0654761904752377,0,0
Scenario1,Path,Path20,[Travelers],Throughput,NumberEntered,Total,1398.6,1289,1571,57.9925511616794,81.0736290869808
Scenario1,Path,Path20,[Travelers],Throughput,NumberExited,Total,1398.6,1289,1571,57.9925511616794,81.0736290869808
Scenario1,Path,Path21,[Travelers],Content,NumberOnLink,Average,0.000102798615663458,9.33060629330312E-05,0.000116476860935765,4.70354235918403E-06,6.57555567024904E-06
Scenario1,Path,Path21,[Travelers],Content,NumberOnLink,Maximum,2,2,2,0,0
Scenario1,Path,Path21,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path21,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0654761904904565,0.0654761904893315,0.0654761904912614,4.74301565072617E-13,6.63073936079591E-13
Scenario1,Path,Path21,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.0654761905025225,0.0654761905025225,0.0654761905025225,0,0
Scenario1,Path,Path21,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0654761904752377,0.0654761904752377,0.0654761904752377,0,0
Scenario1,Path,Path21,[Travelers],Throughput,NumberEntered,Total,825.2,749,935,37.7569593712206,52.784256912244
Scenario1,Path,Path21,[Travelers],Throughput,NumberExited,Total,825.2,749,935,37.7569593712206,52.784256912244
Scenario1,Path,Path22,[Travelers],Content,NumberOnLink,Average,4.56813528402948E-05,4.12340545139922E-05,5.24457309666966E-05,2.18596261368624E-06,3.055977338295E-06
Scenario1,Path,Path22,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Scenario1,Path,Path22,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path22,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0654761904904987,0.0654761904895069,0.0654761904911006,4.807385323151E-13,6.72072821008919E-13
Scenario1,Path,Path22,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.0654761905025225,0.0654761905025225,0.0654761905025225,0,0
Scenario1,Path,Path22,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0654761904752377,0.0654761904752377,0.0654761904752377,0,0
Scenario1,Path,Path22,[Travelers],Throughput,NumberEntered,Total,366.7,331,421,17.5474770482825,24.5313857922639
Scenario1,Path,Path22,[Travelers],Throughput,NumberExited,Total,366.7,331,421,17.5474770482825,24.5313857922639
Scenario1,Path,Path23,[Travelers],Content,NumberOnLink,Average,0.000394435837520128,0.000387765456277875,0.000402034862670615,3.01523231273142E-06,4.21529698619293E-06
Scenario1,Path,Path23,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Scenario1,Path,Path23,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path23,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0595238095267102,0.0595238095265978,0.0595238095269422,7.28779577559188E-14,1.01883438430697E-13
Scenario1,Path,Path23,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.059523809577513,0.059523809577513,0.059523809577513,0,0
Scenario1,Path,Path23,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0595238095229433,0.0595238095229433,0.0595238095229433,0,0
Scenario1,Path,Path23,[Travelers],Throughput,NumberEntered,Total,3482.9,3424,3550,26.6247425384735,37.2214096097036
Scenario1,Path,Path23,[Travelers],Throughput,NumberExited,Total,3482.9,3424,3550,26.6247425384735,37.2214096097036
Scenario1,Path,Path24,[Travelers],Content,NumberOnLink,Average,0.000378569616602281,0.000372363557315095,0.00038300898748027,3.01483328264354E-06,4.21473914183721E-06
Scenario1,Path,Path24,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Scenario1,Path,Path24,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path24,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0595238095267922,0.0595238095267052,0.0595238095270116,7.02795430980144E-14,9.82508528318709E-14
Scenario1,Path,Path24,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.059523809577513,0.059523809577513,0.059523809577513,0,0
Scenario1,Path,Path24,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0595238095229433,0.0595238095229433,0.0595238095229433,0,0
Scenario1,Path,Path24,[Travelers],Throughput,NumberEntered,Total,3342.8,3288,3382,26.6212190735135,37.2164838031035
Scenario1,Path,Path24,[Travelers],Throughput,NumberExited,Total,3342.8,3288,3382,26.6212190735135,37.2164838031035
Scenario1,Path,Path25,[Travelers],Content,NumberOnLink,Average,0.000364945730973663,0.000357867652407286,0.00037315630211187,4.11066318970821E-06,5.74671015618513E-06
Scenario1,Path,Path25,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Scenario1,Path,Path25,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path25,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0595238095266906,0.0595238095264854,0.059523809526984,1.20131471349592E-13,1.67943885115815E-13
Scenario1,Path,Path25,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.059523809577513,0.059523809577513,0.059523809577513,0,0
Scenario1,Path,Path25,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0595238095229433,0.0595238095229433,0.0595238095229433,0,0
Scenario1,Path,Path25,[Travelers],Throughput,NumberEntered,Total,3222.5,3160,3295,36.2974848191992,50.743910417354
Scenario1,Path,Path25,[Travelers],Throughput,NumberExited,Total,3222.5,3160,3295,36.2974848191992,50.743910417354
Scenario1,Path,Path26,[Travelers],Content,NumberOnLink,Average,0.000348218815701841,0.000342465753440841,0.00035537616875085,3.25217986245577E-06,4.54654983461245E-06
Scenario1,Path,Path26,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Scenario1,Path,Path26,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path26,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0595238095267615,0.0595238095266224,0.0595238095269174,8.18647758192931E-14,1.14447016679064E-13
Scenario1,Path,Path26,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.059523809577513,0.059523809577513,0.059523809577513,0,0
Scenario1,Path,Path26,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0595238095229433,0.0595238095229433,0.0595238095229433,0,0
Scenario1,Path,Path26,[Travelers],Throughput,NumberEntered,Total,3074.8,3024,3138,28.7170083567213,40.1463987592079
Scenario1,Path,Path26,[Travelers],Throughput,NumberExited,Total,3074.8,3024,3138,28.7170083567213,40.1463987592079
Scenario1,Path,Path27,[Travelers],Content,NumberOnLink,Average,0.000335263100690206,0.000332386569560836,0.000340200768299997,1.93222924980232E-06,2.70125790936065E-06
Scenario1,Path,Path27,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Scenario1,Path,Path27,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path27,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0595238095266759,0.0595238095263712,0.0595238095268295,1.08163497519233E-13,1.51212648917219E-13
Scenario1,Path,Path27,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.059523809577513,0.059523809577513,0.059523809577513,0,0
Scenario1,Path,Path27,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0595238095229433,0.0595238095229433,0.0595238095229433,0,0
Scenario1,Path,Path27,[Travelers],Throughput,NumberEntered,Total,2960.4,2935,3004,17.0617388515942,23.8523234367919
Scenario1,Path,Path27,[Travelers],Throughput,NumberExited,Total,2960.4,2935,3004,17.0617388515942,23.8523234367919
Scenario1,Path,Path28,[Travelers],Content,NumberOnLink,Average,0.000316984670596779,0.000310416213684405,0.000325818112650326,2.89898531406125E-06,4.05278359673391E-06
Scenario1,Path,Path28,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Scenario1,Path,Path28,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path28,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0595238095268543,0.0595238095265342,0.0595238095272841,1.83062462563808E-13,2.55921457020752E-13
Scenario1,Path,Path28,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.059523809577513,0.059523809577513,0.059523809577513,0,0
Scenario1,Path,Path28,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0595238095229433,0.0595238095229433,0.0595238095229433,0,0
Scenario1,Path,Path28,[Travelers],Throughput,NumberEntered,Total,2799,2741,2877,25.5982722385711,35.7864033770742
Scenario1,Path,Path28,[Travelers],Throughput,NumberExited,Total,2799,2741,2877,25.5982722385711,35.7864033770742
Scenario1,Path,Path29,[Travelers],Content,NumberOnLink,Average,0.000299985957106618,0.000297392549118244,0.000304980249345847,1.83993030487646E-06,2.57222391661256E-06
Scenario1,Path,Path29,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Scenario1,Path,Path29,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path29,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.0595238095266853,0.0595238095263734,0.0595238095271531,1.86065223066286E-13,2.60119318407056E-13
Scenario1,Path,Path29,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.059523809577513,0.059523809577513,0.059523809577513,0,0
Scenario1,Path,Path29,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0595238095229433,0.0595238095229433,0.0595238095229433,0,0
Scenario1,Path,Path29,[Travelers],Throughput,NumberEntered,Total,2648.9,2626,2693,16.2467317833465,22.7129429572167
Scenario1,Path,Path29,[Travelers],Throughput,NumberExited,Total,2648.9,2626,2693,16.2467317833465,22.7129429572167
Scenario1,Path,Path3,[Travelers],Content,NumberOnLink,Average,0.0124421092455754,0.0123859579996936,0.0124657534185623,1.89178849188355E-05,2.64472170010918E-05
Scenario1,Path,Path3,[Travelers],Content,NumberOnLink,Maximum,3,3,3,0,0
Scenario1,Path,Path3,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path3,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.154761904772023,0.154761904686233,0.154761904781675,2.15620867264413E-11,3.01438130688056E-11
Scenario1,Path,Path3,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.154761904814222,0.154761904814222,0.154761904814222,0,0
Scenario1,Path,Path3,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.154761500807581,0.154757865730062,0.154761904705083,9.13616149773588E-07,1.27723604792134E-06
Scenario1,Path,Path3,[Travelers],Throughput,NumberEntered,Total,42255.7,42065,42336,64.2486315648824,89.8196340822354
Scenario1,Path,Path3,[Travelers],Throughput,NumberExited,Total,42255.7,42065,42336,64.2486315648824,89.8196340822354
Scenario1,Path,Path30,[Travelers],Content,NumberOnLink,Average,0.000284323584851258,0.000281764151640787,0.000287426614494841,1.42894904363445E-06,1.99767181176135E-06
Scenario1,Path,Path30,[Travelers],Content,NumberOnLink,Maximum,1,1,1,0,0
Scenario1,Path,Path30,[Travelers],Content,NumberOnLink,Minimum,0,0,0,0,0
Scenario1,Path,Path30,[Travelers],FlowTime,TimeOnLink,Average (Minutes),0.059523809526735,0.0595238095265742,0.0595238095269092,9.43230284594532E-14,1.31863663013596E-13
Scenario1,Path,Path30,[Travelers],FlowTime,TimeOnLink,Maximum (Minutes),0.059523809577513,0.059523809577513,0.059523809577513,0,0
Scenario1,Path,Path30,[Travelers],FlowTime,TimeOnLink,Minimum (Minutes),0.0595238095229433,0.0595238095229433,0.0595238095229433,0,0
Scenario1,Path,Path30,[Travelers],Throughput,NumberEntered,Total,2510.6,2488,2538,12.6177343703218,17.6396019103481
Scenario1,Path,Path30,[Travelers],Throughput,NumberExited,Total,2510.6,2488,2538,12.6177343703218,17.6396019103481
